smiles,true_dent,pred_dent,dent_correct,molecular_acc,balanced_acc,donor_recall,neg_acc,overall_acc,tp,fp,tn,fn
c1cc2cc(c1)CSCCSCc1cccc(c1)CSCCSC2,2,4,0.0,0.0,0.9545454545454546,1.0,0.9090909090909091,0.9166666666666666,2,2,20,0
F[C]F,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,2,0
Cc1ccc(-n2c(-c3ccccc3)nnc2-c2cccnn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
O=C([N-]C(=S)Nc1c(Cl)c(Cl)cc(Cl)c1Cl)c1ccc(Cl)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
CC(C)c1cccc(C(C)C)c1/N=C([O-])/C(=N/c1c(C(C)C)cccc1C(C)C)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,33,0
O=C1COc2ccccc2OCC(=O)NCCN(Cc2cccc(C(=O)[O-])n2)CCN(Cc2cccc(C(=O)[O-])n2)CCN1,6,8,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.9545454545454546,6,2,36,0
CC(C)[C@H](NP(C)C(C)(C)C)c1nc2ccccc2n1C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
C[C]1~[CH]~[N-2]c2ccccc2NCCCNc2ccccc2[N-2]~[CH]~1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,19,0
Brc1ccc(C2=NC2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
CC(C)(C)[N-]/C=C(\[S-])c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
CCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCC)n2)nc2ccccc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,29,0
COC(=N)CCN1CCN(CCC(=N)OC)CCN(CCC(=N)OC)CC1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,21,0
N/C(=N\O)c1ccncc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
CC1(C)COC(c2ccc3ccccc3c2[O-])=N1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
CC1(C)COC(c2cc3ccccc3cc2[O-])=N1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
[CH2][C@H]1CCC[C@@H]1C[C@@H](C/N=C/c1ccccc1[O-])/N=C/c1ccccc1[O-],5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,22,0
CCCCCN,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,5,0
CCN(CC)CC/N=C/c1cccc(OC)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
CC[NH+](CC)CC/N=C/c1cccc(OC)c1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
N#CCCN(CCC#N)C(=S)[S-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
CN/C([S-])=N/N=C(c1ccccn1)c1ccccn1,3,4,0.0,0.0,0.96875,1.0,0.9375,0.9473684210526315,3,1,15,0
Nn1cnnc1,1,3,0.0,0.0,0.8,1.0,0.6,0.6666666666666666,1,2,3,0
Cn1cc(C[C@H](/N=C(\c2ccccc2)c2ccccc2[N-]C(=O)[C@@H]2CCCN2Cc2ccccc2)C(=O)[O-])c2ccccc21,4,5,0.0,0.0,0.9875,1.0,0.975,0.9772727272727273,4,1,39,0
[C]#CC,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,2,0
CN(/N=C/c1c[nH]cn1)P(=S)(N(C)/N=C/c1c[nH]cn1)N(C)/N=C/c1c[nH]cn1,6,7,0.0,0.0,0.9782608695652174,1.0,0.9565217391304348,0.9655172413793104,6,1,22,0
Nc1cc(N)[nH]c(=S)n1,1,2,0.0,0.0,0.9375,1.0,0.875,0.8888888888888888,1,1,7,0
C/C(=N\c1c(C(C)C)cccc1C(C)C)c1ccc[n-]1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
Cc1ccc[c]c1-c1cccc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
[C]#[N+]c1c(C(C)C)cc(Br)cc1C(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
C/C(=[NH+]\N=C(/[S-])Nc1ccccc1)c1ccccc1O,1,2,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.95,1,1,18,0
Cc1cc(C)n([CH]n2nc(C)cc2C)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,12,0
[CH]1~[CH]~[CH][C]([Si]23CCP(CC2)CC3)[CH]~[CH]~1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,13,0
OCC/N=C/c1ccccc1OCCOc1ccccc1/C=N/CCO,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,20,0
[NH2+]=c1[n-]c(CC(=O)[O-])n[nH]1,2,3,0.0,0.0,0.9375,1.0,0.875,0.9,2,1,7,0
C=CCCCCCC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
Cc1ccc([NH-])cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
COc1ccc2c(c1OC)-c1cccc3c1[C@@]([C@H](C)O)(C2)N(C)CC3,6,14,0.0,0.0,0.7894736842105263,1.0,0.5789473684210527,0.68,6,8,11,0
CCOc1cccc(/C=N/C[C@@H](C)/N=C/c2cccc(OCC)c2[O-])c1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,23,0
[C]#[N+]CCN=[N+]=[N-],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,6,0
C/C(=N\N=C(/[S-])Nc1ccccc1)c1c([O-])cc(C)oc1=O,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
N#C[C](N=O)C(=O)[N-]C(=O)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
CC(=O)c1ccc(/N=C/c2c([O-])ccc3ccccc23)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,20,0
COc1cc(/N=C/c2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])c(/N=C/c2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])cc1OC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,40,0
Cc1cc(C)n(P2([n+]3[n-]c(C)cc3C)=NP(c3ccccc3)(c3ccccc3)=NP(n3nc(C)cc3C)([n+]3[n-]c(C)cc3C)=N2)n1,3,6,0.0,0.0,0.9651162790697674,1.0,0.9302325581395349,0.9347826086956522,3,3,40,0
Cc1cc(C)nc(-n2nc(C)cc2C)n1,2,3,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9333333333333333,2,1,12,0
Cc1cc(C)c(C)c([S-])c1C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
CC1(C)N([O-])C(c2cc(Br)ccc2[O-])=[N+]([O-])C1(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
CCOc1ccc(/[NH+]=C/c2ccccc2[O-])cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
C/C(=N\c1c(C)cccc1C)c1ccc2c(n1)/C(=N/c1c(C)cccc1C)CCCC2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,28,0
c1ccc(CCc2ccccn2)nc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
CCc1cccc(CC)c1/N=C(\C)c1ccc2c(n1)/C(=N/c1c(CC)cccc1CC)CCCC2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,32,0
FC(F)(F)c1ccc2nc(-c3[c]cccc3)sc2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
[O-2]~[C](~[C]1Sc2cc3ccccc3cc2[C]~1~[O-2])c1cccs1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
CCCCc1ccc(-c2c3nc(c(-c4ccc(CCCC)cc4)c4[n-]c(c(C#Cc5ccccc5)c4C#Cc4ccccc4)c(-c4ccc(CCCC)cc4)c4nc(c(-c5ccc(CCCC)cc5)c5[n-]c2c(C#Cc2ccccc2)c5C#Cc2ccccc2)C=C4)C=C3)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,92,0
O=C([O-])c1cccn2nnnc12,2,3,0.0,0.0,0.95,1.0,0.9,0.9166666666666666,2,1,9,0
NC1=N\O[B-](O)(O)O/N=C(N)/C(N)=N/O[B-](O)(O)O\N=C\1N,4,8,0.0,0.0,0.8888888888888888,1.0,0.7777777777777778,0.8181818181818182,4,4,14,0
CCP(CC)CN(CCN(C)C)CP(CC)CC,2,3,0.0,0.0,0.96875,1.0,0.9375,0.9444444444444444,2,1,15,0
Cc1ncc(CO)c(/C=N/CCc2ccccc2)c1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
COc1cc(CSc2ccccc2[S-])nc(CSc2ccccc2[S-])c1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,21,0
COC1=C[C@@H]2OC(C)=C(C(C)=O)[C@@H]2C=C1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,11,0
O[B-](c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,34,0
O=C([O-])c1ccccc1Oc1ccccc1C(=O)[O-],2,4,0.0,0.0,0.9411764705882353,1.0,0.8823529411764706,0.8947368421052632,2,2,15,0
CCOC(=O)C(Cc1cccc(-c2cccc(C)n2)n1)(Cc1cccc(-c2cccc(C)n2)n1)C(=O)OCC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,35,0
CN(C)c1nc(-n2cccn2)nc(-n2cccn2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,16,0
CCN(CC)c1nc(-n2cccn2)nc(-n2cccn2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
c1ccc(CNCCSSCCNCc2ccccn2)nc1,5,6,0.0,0.0,0.9705882352941176,1.0,0.9411764705882353,0.9545454545454546,5,1,16,0
CCN(CC)c1nc2c(nc1N(CC)CC)/C1=N/C3=N/C(=N\C4=N/C(=N\C5=N/C(=N\C2=N1)c1nc(N(CC)CC)c(N(CC)CC)nc15)c1nc(N(CC)CC)c(N(CC)CC)nc14)c1nc(N(CC)CC)c(N(CC)CC)nc13,4,8,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.95,4,4,72,0
N/C(=N\N1C(=O)c2ccccc2N[C@@H]1c1ccccn1)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
C[Si](C)(C)C(=[P+](Cl)N(Cc1ccccc1)P(c1ccccc1)c1ccccc1)[Si](C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
CC(C)NC(=O)CC(=O)N(C(C)C)C(C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
O=[C]N(Cc1ccccc1)C(=O)[N-]Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
COC(=O)c1ccncc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
Brc1cc2[n-]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[n-]c(c(Br)c3Br)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,47,0
Cc1cccc(C)c1/[N+]=C(/[N-]c1c(C)cccc1C)N(C(C)C)C(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
Cc1ccnc(-c2cc(/C=N/C(C#N)=C(\N)C#N)ccn2)c1,2,4,0.0,0.0,0.95,1.0,0.9,0.9090909090909091,2,2,18,0
Cc1ncc(CO)c(/C=N/CCNCCNCCN)c1[O-],5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,16,0
COc1ccccc1P(CC1(CP(c2ccccc2OC)c2ccccc2OC)COC2(CCCCC2)OC1)c1ccccc1OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,45,0
Cc1noc(C)c1/N=C/c1c([O-])ccc2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
COc1cccc(OC)c1-c1ccccc1P(c1ccccc1)[C@H]1C(=O)[C@]2(C)CC[C@H]1C2(C)C,2,1,0.0,0.0,0.75,0.5,1.0,0.9705882352941176,1,0,32,1
O=C(c1ccc[n-]1)N1CCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
[CH]=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,19,0
C=C/C=C/C(=O)OC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,4,0
C[C](~[CH]~[C](C)~[N-2]c1cccc2ccccc12)~[N-2]c1cccc2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
c1csc(P(c2cccs2)c2cccs2)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
O=C(/C=C/c1cccnc1)c1ccccc1O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,16,0
COc1[c]c(OC)c(Br)cc1Br,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
COc1cc(-c2nc3ccccc3s2)cc(CN(C)Cc2ccccn2)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
Cc1cc(C)cc([N-]CP(C[N-]c2cc(C)cc(C)c2)C[N-]c2cc(C)cc(C)c2)c1,3,4,0.0,0.0,0.9821428571428572,1.0,0.9642857142857143,0.967741935483871,3,1,27,0
O=C([N-]c1cccc[n+]1[O-])c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CC(C)(C)N(CCN(P(c1ccccc1)c1ccccc1)C(C)(C)C)P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,36,0
C/N=C(\c1ccccc1)N(C)[C](c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
c1ccc(CN(CCN(Cc2ccccn2)c2nc(N3CCCCC3)nc(N3CCCCC3)n2)c2nc(N3CCCCC3)nc(N3CCCCC3)n2)nc1,4,8,0.0,0.0,0.69,0.5,0.88,0.8518518518518519,2,6,44,2
Oc1ccc2ccc[nH+]c2c1CN1CCSCCSCCN(Cc2c(O)ccc3ccc[nH+]c23)CCSCCSCC1,4,6,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.9523809523809523,4,2,36,0
Cc1cccc(C)c1N1CCN(c2c(C)cccc2C)C1=[N-],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
CC(C)c1cccc(C(C)C)c1N1CCN(c2c(C(C)C)cccc2C(C)C)C1=[N-],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,29,0
Cc1cccc(C)c1N/[C]=C/P(=Nc1ccccc1[N-]c1ccccc1N=P(C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,49,0
O=C([O-])C[C@H]([O-])C(=O)O,2,4,0.0,0.0,0.5357142857142857,0.5,0.5714285714285714,0.5555555555555556,1,3,4,1
[NH-2]~[C](~[N-2]c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
COC(=O)[C](Br)/C(C(=O)OC)=C(\[C](C(=O)OC)[P+](c1ccccc1)(c1ccccc1)c1cccc2ccc(C)nc12)C(=O)OC,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,42,0
COC(=O)[C](I)/C(C(=O)OC)=C(\[C](C(=O)OC)[P+](c1ccccc1)(c1ccccc1)c1cccc2ccc(C)nc12)C(=O)OC,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,42,0
CC(C)(C)c1cc(N)c([S-])c(C(C)(C)C)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
Cc1ccc(-c2cc(P(c3ccccc3)c3ccccc3)c(-c3ccc(C)s3)s2)s1,2,1,0.0,0.0,0.75,0.5,1.0,0.9666666666666667,1,0,28,1
Cc1c[c]c(-c2sc(-c3ccc(C)s3)cc2P(c2ccccc2)c2ccccc2)s1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,28,0
CC[C@H]1COC(c2ccc3ccccc3n2)=N1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
CCCC(=O)/[C]=C(\c1ccccc1)c1ccccc1N1CC(C)(C)C(=O)N1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
c1ccc(P2CN3CN(C2)CP(c2ccccc2)C3)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
c1ccc(P(c2ccccc2)c2ccccc2C[N-]c2ccccc2P(c2ccccc2)c2ccccc2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,37,0
c1ccn(-c2ccncc2)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
CCC(N)(CO)CO,2,3,0.0,0.0,0.9166666666666667,1.0,0.8333333333333334,0.875,2,1,5,0
C[C@@H]1CC(C)(C)NC[C@@H](C)N[C@@H](C)CC(C)(C)NCCN1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,17,0
N#CCl,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,2,0
CC(/N=C/c1ccccc1[O-])=C(C)/N=C/c1ccccc1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
c1ccc(-c2cc(N3CCOCCOCCOCCOCC3)cc(-c3ccccn3)n2)nc1,3,7,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.8787878787878788,3,4,26,0
Oc1ccccc1/C=N/n1cnnc1,1,3,0.0,0.0,0.9230769230769231,1.0,0.8461538461538461,0.8571428571428571,1,2,11,0
CC(C)Sc1cc(-n2cccn2)nc(-n2cccn2)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,17,0
CCCCCCNC(=O)Nc1cccc(CN(Cc2ccccn2)Cc2cccc(NC(=O)NCCCCCC)n2)n1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,36,0
c1ccc2c(c1)ccc1ccc3ccc4ccc5ccccc5c4c3c12,4,0,0.0,0.0,0.5,0.0,1.0,0.8461538461538461,0,0,22,4
[c]1cccc(-c2ccccc2)n1,2,1,0.0,0.0,0.75,0.5,1.0,0.9166666666666666,1,0,10,1
C[Si-](C)[Si](c1ccccc1)(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
CCCCCCOc1csc(-c2cc(/C=C/c3c4nc(c(-c5ccccc5)c5ccc(cc6nc(c(-c7ccccc7)c7ccc3[n-]7)C=C6)[n-]5)C=C4)c(-c3cc(OCCCCCC)cs3)s2)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,63,0
CCC1=C(CC)c2cc3[n-]c(cc4nc(cc5[n-]c(cc1n2)[C@@H](CC)[C@@H]5CC)C(CC)=C4CC)c(CC)c3CC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,36,0
CCS/C(=N/N=C(\c1ccccc1)c1cc(Br)ccc1[O-])[N-]c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
CS/C(=N/N=C(\c1ccccc1)c1cc(Br)ccc1[O-])[N-]c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,24,0
[CH2]~[C](C)~[C](C)CC(=O)[O-],4,5,0.0,0.0,0.9,1.0,0.8,0.8888888888888888,4,1,4,0
CCS(=O)(=O)N=C([S-])[S-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
O=C(c1ccccc1)c1[c]cccc1F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
O=C(c1ccccc1)c1c(F)cccc1F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
c1ccc(P(C[C@@H]2CC[C@H]2CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
[S-]c1ccccc1/N=C/c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
[CH2]C(=O)OCc1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
O=P(NCc1ccccc1)(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
CN[C@H]1[C@@H](O)[C@H]2NCC(=[N+2](=O)[O-])/C=N/[C@H]3[C@@H](O)[C@@H](NC)[C@@H](O)[C@@H](NCC(=[N+2](=O)[O-])/C=N/[C@@H]([C@H]1O)[C@@H]2O)[C@H]3O,6,8,0.0,0.0,0.96875,1.0,0.9375,0.9473684210526315,6,2,30,0
N#Cc1ccc([C](~[NH-2])~[N-3]~[C](~[NH-2])c2ccc(C#N)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
CC(C)NC(=O)c1ccc(C(=O)NC(C)C)c([S-])c1[S-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
CC(C)(C)c1cc(/C2=C3\C=CC(=N3)C(=O)c3ccc([n-]3)/C(c3cc(C(C)(C)C)cc(C(C)(C)C)c3)=C3/C=CC(=N3)C(=O)c3ccc2[n-]3)cc(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,50,0
N/C(=N\N=C/c1ncccc1N)c1ccccn1,3,4,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9444444444444444,3,1,14,0
c1ccc(P(c2ccccc2)c2ccccc2CN2Cc3ccc4ccccc4c3-c3c(ccc4ccccc34)C2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,41,0
Cc1cc(C)c(-c2cccc(-c3[n-]c(C)cc3C)n2)[n-]1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,17,0
O[C@@H](c1nccs1)N(Cc1ccccn1)Cc1ccccn1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
CC(C)c1cccc(C(C)C)c1[N-]c1ccccc1/C=N/CCN1CCCCC1,2,3,0.0,0.0,0.9814814814814814,1.0,0.9629629629629629,0.9655172413793104,2,1,26,0
CCOC(=O)c1cp(C([Si](C)(C)C)[Si](C)(C)C)nc1-c1ccc(C)n1C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,25,0
CCc1ccccc1[N-2]~[C](C)~[CH]~[C](C)~[N-2]c1ccccc1CC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
[CH]P(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,2,0
C/C(=N\N=C(/[S-])N1CCOCC1)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
C/C(=N/[N-]C(=S)N1CCOCC1)c1cccc(/C(C)=N/N=C(\[S-])N2CCOCC2)n1,4,6,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9333333333333333,4,2,24,0
Cc1ncc(CO)c(/C=N/C(CO)(CO)CO)c1[O-],3,5,0.0,0.0,0.9375,1.0,0.875,0.8947368421052632,3,2,14,0
C[C](COP(C(C)(C)C)C(C)(C)C)COP(C(C)(C)C)C(C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
c1ccc(-c2c3nc(c4[n-]c(c(-c5ccccc5)c5[n-]c(c(-c6ccccc6)c6[n-]c2c2ccccc62)c2ccccc52)c2ccccc42)-c2ccccc2-3)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,53,0
N#Cc1cccc(-c2c3nc(c(-c4cccc(C#N)c4)c4[n-]c(c(-c5cccc(C#N)c5)c5nc(cc6[n-]c2c2ccccc62)-c2ccccc2-5)c2ccccc42)-c2ccccc2-3)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,60,0
O=Cc1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,29,0
CC[C@H](C#N)c1ccccc1,1,7,0.0,0.0,0.7,1.0,0.4,0.45454545454545453,1,6,4,0
C/C(=N\CCN(/C=C\N)CCN)C(C)(C)[S-],5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,11,0
CC(C)(C)NCc1ccccc1P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,23,0
Fc1cccc(F)c1-c1c2nc(c(-c3c(F)cccc3F)c3ccc([n-]3)c3ccc([n-]3)c(-c3c(F)cccc3F)c3ccc1[n-]3)C=C2,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,43,0
CC1=C(C)CP2c3ccccc3-c3ccccc3[C@@H]2C1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,19,0
CC(C)CN(CCN(C)C)CC(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
C/C(=N\O)c1cccc(/N=C/c2ccncc2)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
C[C](~[N-2]C1CCCCC1)~[N-2]C1CCCCC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CN(C)C/C(Cl)=[C]/CCSC(C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,11,0
CSc1ccccc1/[C]=C(\Cl)CN(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,12,0
O=C(C=P([CH]P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc([N+](=O)[O-])cc1,2,4,0.0,0.0,0.9736842105263157,1.0,0.9473684210526315,0.95,2,2,36,0
C/C([O-])=C/C/C(=[C]/[Si](C)(C)C)[Si](C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
CC(C)(C)P(Cc1[c]c(CP(c2ccccc2)C(C)(C)C)ccc1)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,27,0
O=C1OC2(CCCCC2)O[C@@H]1c1ccccc1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,11,0
COc1c(C)c(-c2ccccc2C(C)(C)C)c(O[Si](C)(C)C(C)(C)C)c2c1CCCC2,6,12,0.0,0.0,0.88,1.0,0.76,0.8064516129032258,6,6,19,0
COc1c(C)c(-c2ccccc2C)c(O[Si](C)(C)C(C)(C)C)c2c1CC(C)=C(C)C2,6,14,0.0,0.0,0.8333333333333333,1.0,0.6666666666666666,0.7333333333333333,6,8,16,0
COc1c(C)c(-c2ccccc2C)c(O[Si](C)(C)C(C)(C)C)c2c1CCCC2,6,12,0.0,0.0,0.8636363636363636,1.0,0.7272727272727273,0.7857142857142857,6,6,16,0
C[N-2]~[N-3]~[N-2]c1ccc(C)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
